Salary_Fact_ID,Date_ID,Employee_ID,Department_ID,Salary_ID,Amount,Minimum_Salary,Average_Salary,Maximum_Salary
1529,5,128,128,125,"7713,76","37,93","5103,33","8902,56"
1530,6,128,128,125,"8461,69","37,93","5103,33","8902,56"
1531,7,128,128,125,"2402,96","37,93","5103,33","8902,56"
1532,8,128,128,125,"9131,49","37,93","5103,33","8902,56"
1533,9,128,128,125,"5459,82","37,93","5103,33","8902,56"
1534,10,128,128,125,"6657,39","37,93","5103,33","8902,56"
1535,11,128,128,125,"799,41","37,93","5103,33","8902,56"
1536,12,128,128,125,"3717,7","37,93","5103,33","8902,56"
1537,1,129,129,126,"2622,49","534,33","6845,53","15189,46"
1538,2,129,129,126,"11120,3","534,33","6845,53","15189,46"
1539,3,129,129,126,"3098,04","534,33","6845,53","15189,46"
1540,4,129,129,126,"15117,79","534,33","6845,53","15189,46"
1541,5,129,129,126,"14246,56","534,33","6845,53","15189,46"
1542,6,129,129,126,"16744,32","534,33","6845,53","15189,46"
1543,7,129,129,126,"10762,09","534,33","6845,53","15189,46"
1544,8,129,129,126,"4389,31","534,33","6845,53","15189,46"
1545,9,129,129,126,"3597,1","534,33","6845,53","15189,46"
1546,10,129,129,126,"8705,75","534,33","6845,53","15189,46"
1547,11,129,129,126,"8311,7","534,33","6845,53","15189,46"
1548,12,129,129,126,"2089,19","534,33","6845,53","15189,46"
1549,1,130,130,127,"9980,43","1276,8","6301,75","12129,75"
1550,2,130,130,127,"3491,08","1276,8","6301,75","12129,75"
1551,3,130,130,127,"9797,57","1276,8","6301,75","12129,75"
1552,4,130,130,127,"8544,37","1276,8","6301,75","12129,75"
1553,5,130,130,127,"1598,1","1276,8","6301,75","12129,75"
1554,6,130,130,127,"2692,89","1276,8","6301,75","12129,75"
1555,7,130,130,127,"6181,04","1276,8","6301,75","12129,75"
1556,8,130,130,127,"12451,05","1276,8","6301,75","12129,75"
1557,9,130,130,127,"2202,77","1276,8","6301,75","12129,75"
1558,10,130,130,127,"12139,56","1276,8","6301,75","12129,75"
1559,11,130,130,127,"6710,79","1276,8","6301,75","12129,75"
1560,12,130,130,127,"3686,95","1276,8","6301,75","12129,75"
1561,1,131,131,128,"7850,61","1166,35","6301,75","11068,76"
1562,2,131,131,128,"5341,09","1166,35","6301,75","11068,76"
1563,3,131,131,128,"5405,19","1166,35","6301,75","11068,76"
1564,4,131,131,128,"11915,18","1166,35","6301,75","11068,76"
1565,5,131,131,128,"11963,86","1166,35","6301,75","11068,76"
1566,6,131,131,128,"10956,4","1166,35","6301,75","11068,76"
1567,7,131,131,128,"10558,24","1166,35","6301,75","11068,76"
1568,8,131,131,128,"7708,04","1166,35","6301,75","11068,76"
1569,9,131,131,128,"6901,19","1166,35","6301,75","11068,76"
1570,10,131,131,128,"2428,71","1166,35","6301,75","11068,76"
1571,11,131,131,128,"3272,25","1166,35","6301,75","11068,76"
1572,12,131,131,128,"2061,45","1166,35","6301,75","11068,76"
1573,1,132,132,129,"12587,09","274,45","6301,75","12159,8"
1574,2,132,132,129,"6671,33","274,45","6301,75","12159,8"
1575,3,132,132,129,"7012,05","274,45","6301,75","12159,8"
1576,4,132,132,129,"1482,73","274,45","6301,75","12159,8"
1577,5,132,132,129,"9694,16","274,45","6301,75","12159,8"
1578,6,132,132,129,"10766,36","274,45","6301,75","12159,8"
1579,7,132,132,129,"1803,87","274,45","6301,75","12159,8"
1580,8,132,132,129,"5794,2","274,45","6301,75","12159,8"
1581,9,132,132,129,"6309,37","274,45","6301,75","12159,8"
1582,10,132,132,129,"701,74","274,45","6301,75","12159,8"
1583,11,132,132,129,"5392,89","274,45","6301,75","12159,8"
1584,12,132,132,129,"12532,69","274,45","6301,75","12159,8"
1585,1,133,133,130,"2060,69","1521,9","8185,67","15467,6"
1586,2,133,133,130,"1521,9","1521,9","8185,67","15467,6"
1587,3,133,133,130,"9896,67","1521,9","8185,67","15467,6"
1588,4,133,133,130,"2137,83","1521,9","8185,67","15467,6"
1589,5,133,133,130,"13052,82","1521,9","8185,67","15467,6"
1590,6,133,133,130,"8834,1","1521,9","8185,67","15467,6"
1591,7,133,133,130,"8874,07","1521,9","8185,67","15467,6"
1592,8,133,133,130,"4445,37","1521,9","8185,67","15467,6"
1593,9,133,133,130,"11823,83","1521,9","8185,67","15467,6"
1594,10,133,133,130,"11063,82","1521,9","8185,67","15467,6"
1595,11,133,133,130,"9049,3","1521,9","8185,67","15467,6"
1596,12,133,133,130,"15467,6","1521,9","8185,67","15467,6"
1597,1,134,134,131,"11017,84","506,93","4595,67","10895,13"
1598,2,134,134,131,"2231,57","506,93","4595,67","10895,13"
1599,3,134,134,131,"3171,73","506,93","4595,67","10895,13"
1600,4,134,134,131,"3346,83","506,93","4595,67","10895,13"
1601,5,134,134,131,"4906,55","506,93","4595,67","10895,13"
1602,6,134,134,131,"7199,17","506,93","4595,67","10895,13"
1603,7,134,134,131,"7240,1","506,93","4595,67","10895,13"
1604,8,134,134,131,"3334,33","506,93","4595,67","10895,13"
1605,9,134,134,131,"8249,51","506,93","4595,67","10895,13"
1606,10,134,134,131,"629,64","506,93","4595,67","10895,13"
1607,11,134,134,131,"4209,44","506,93","4595,67","10895,13"
1608,12,134,134,131,"1083,82","506,93","4595,67","10895,13"
1609,1,135,135,132,"8083,6","711,46","4102,5","7862,31"
1610,2,135,135,132,"4196,61","711,46","4102,5","7862,31"
1611,3,135,135,132,"3173,9","711,46","4102,5","7862,31"
1612,4,135,135,132,"5562,28","711,46","4102,5","7862,31"
1613,5,135,135,132,"957,1","711,46","4102,5","7862,31"
1614,6,135,135,132,"2019,1","711,46","4102,5","7862,31"
1615,7,135,135,132,"3022,94","711,46","4102,5","7862,31"
1616,8,135,135,132,"932,75","711,46","4102,5","7862,31"
1617,9,135,135,132,"7135,4","711,46","4102,5","7862,31"
1618,10,135,135,132,"4775,48","711,46","4102,5","7862,31"
1619,11,135,135,132,"5510,25","711,46","4102,5","7862,31"
1620,12,135,135,132,"6516,08","711,46","4102,5","7862,31"
1621,1,136,136,133,"5008,45","1383,29","7327,25","12140,72"
1622,2,136,136,133,"3045,68","1383,29","7327,25","12140,72"
1623,3,136,136,133,"11092,7","1383,29","7327,25","12140,72"
1624,4,136,136,133,"2485,26","1383,29","7327,25","12140,72"
1625,5,136,136,133,"11362,03","1383,29","7327,25","12140,72"
1626,6,136,136,133,"4168,82","1383,29","7327,25","12140,72"
1627,7,136,136,133,"12140,72","1383,29","7327,25","12140,72"
1628,8,136,136,133,"8092,1","1383,29","7327,25","12140,72"
1629,9,136,136,133,"6145,76","1383,29","7327,25","12140,72"
1630,10,136,136,133,"11866,71","1383,29","7327,25","12140,72"
1631,11,136,136,133,"11135,49","1383,29","7327,25","12140,72"
1632,12,136,136,133,"1383,29","1383,29","7327,25","12140,72"
1633,1,137,137,134,"8662,56","1188,92","6038,58","12477,05"
1634,2,137,137,134,"12387,2","1188,92","6038,58","12477,05"
1635,3,137,137,134,"7037,37","1188,92","6038,58","12477,05"
1636,4,137,137,134,"1967,14","1188,92","6038,58","12477,05"
1637,5,137,137,134,"3303,54","1188,92","6038,58","12477,05"
1638,6,137,137,134,"3516,02","1188,92","6038,58","12477,05"
1639,7,137,137,134,"4186,14","1188,92","6038,58","12477,05"
1640,8,137,137,134,"6947,56","1188,92","6038,58","12477,05"
1641,9,137,137,134,"6201,59","1188,92","6038,58","12477,05"
1642,10,137,137,134,"10351,11","1188,92","6038,58","12477,05"
1643,11,137,137,134,"13053,37","1188,92","6038,58","12477,05"
1644,12,137,137,134,"1765,24","1188,92","6038,58","12477,05"
1645,1,138,138,135,"2675,38","373,59","5871,04","10556,6"
1646,2,138,138,135,"4777,37","373,59","5871,04","10556,6"
1647,3,138,138,135,"524,97","373,59","5871,04","10556,6"
1648,4,138,138,135,"9253,53","373,59","5871,04","10556,6"
1649,5,138,138,135,"5203,21","373,59","5871,04","10556,6"
1650,6,138,138,135,"6595,68","373,59","5871,04","10556,6"
1651,7,138,138,135,"7744,39","373,59","5871,04","10556,6"
1652,8,138,138,135,"373,59","373,59","5871,04","10556,6"
1653,9,138,138,135,"10556,6","373,59","5871,04","10556,6"
1654,10,138,138,135,"9897,19","373,59","5871,04","10556,6"
1655,11,138,138,135,"3166,54","373,59","5871,04","10556,6"
1656,12,138,138,135,"9684,0","373,59","5871,04","10556,6"
1657,1,139,139,136,"4514,09","925,84","3953,99","6825,01"
1658,2,139,139,136,"1398,66","925,84","3953,99","6825,01"
1659,3,139,139,136,"5956,38","925,84","3953,99","6825,01"
1660,4,139,139,136,"3021,67","925,84","3953,99","6825,01"
1661,5,139,139,136,"1034,36","925,84","3953,99","6825,01"
1662,6,139,139,136,"5396,86","925,84","3953,99","6825,01"
1663,7,139,139,136,"2254,76","925,84","3953,99","6825,01"
1664,8,139,139,136,"6504,91","925,84","3953,99","6825,01"
1665,9,139,139,136,"4004,72","925,84","3953,99","6825,01"
1666,10,139,139,136,"6933,53","925,84","3953,99","6825,01"
1667,11,139,139,136,"4433,44","925,84","3953,99","6825,01"
1668,12,139,139,136,"3296,77","925,84","3953,99","6825,01"
1669,1,140,140,137,"8307,47","483,6","4853,33","8262,73"
1670,2,140,140,137,"528,34","483,6","4853,33","8262,73"
1671,3,140,140,137,"4450,26","483,6","4853,33","8262,73"
1672,4,140,140,137,"2959,92","483,6","4853,33","8262,73"
1673,5,140,140,137,"6492,21","483,6","4853,33","8262,73"
1674,6,140,140,137,"4696,88","483,6","4853,33","8262,73"
1675,7,140,140,137,"5857,17","483,6","4853,33","8262,73"
1676,8,140,140,137,"7558,28","483,6","4853,33","8262,73"
1677,9,140,140,137,"3451,95","483,6","4853,33","8262,73"
1678,10,140,140,137,"4056,3","483,6","4853,33","8262,73"
1679,11,140,140,137,"6593,22","483,6","4853,33","8262,73"
1680,12,140,140,137,"3824,86","483,6","4853,33","8262,73"
1681,1,141,141,138,"915,06","177,61","2003,97","3935,37"
1682,2,141,141,138,"359,81","177,61","2003,97","3935,37"
1683,3,141,141,138,"2426,61","177,61","2003,97","3935,37"
1684,4,141,141,138,"1547,53","177,61","2003,97","3935,37"
1685,5,141,141,138,"178,14","177,61","2003,97","3935,37"
1686,6,141,141,138,"3911,76","177,61","2003,97","3935,37"
1687,7,141,141,138,"3925,62","177,61","2003,97","3935,37"
1688,8,141,141,138,"959,36","177,61","2003,97","3935,37"
1689,9,141,141,138,"3027,61","177,61","2003,97","3935,37"
1690,10,141,141,138,"3935,9","177,61","2003,97","3935,37"
1691,11,141,141,138,"194,45","177,61","2003,97","3935,37"
1692,12,141,141,138,"2672,16","177,61","2003,97","3935,37"
1693,1,142,142,139,"12749,0","477,15","7850,22","14407,14"
1694,2,142,142,139,"9796,02","477,15","7850,22","14407,14"
1695,3,142,142,139,"496,32","477,15","7850,22","14407,14"
1696,4,142,142,139,"14426,31","477,15","7850,22","14407,14"
1697,5,142,142,139,"11670,47","477,15","7850,22","14407,14"
1698,6,142,142,139,"5802,91","477,15","7850,22","14407,14"
1699,7,142,142,139,"5236,46","477,15","7850,22","14407,14"
1700,8,142,142,139,"4463,09","477,15","7850,22","14407,14"
1701,9,142,142,139,"6494,13","477,15","7850,22","14407,14"
1702,10,142,142,139,"9343,21","477,15","7850,22","14407,14"
1703,11,142,142,139,"3308,55","477,15","7850,22","14407,14"
1704,12,142,142,139,"10646,16","477,15","7850,22","14407,14"
1705,1,143,143,140,"2575,7","130,12","1885,6","2721,74"
1706,2,143,143,140,"2522,51","130,12","1885,6","2721,74"
1707,3,143,143,140,"2370,09","130,12","1885,6","2721,74"
1708,4,143,143,140,"286,38","130,12","1885,6","2721,74"
1709,5,143,143,140,"2652,96","130,12","1885,6","2721,74"
1710,6,143,143,140,"2431,95","130,12","1885,6","2721,74"
1711,7,143,143,140,"2671,24","130,12","1885,6","2721,74"
1712,8,143,143,140,"2481,02","130,12","1885,6","2721,74"
1713,9,143,143,140,"2146,37","130,12","1885,6","2721,74"
1714,10,143,143,140,"2799,49","130,12","1885,6","2721,74"
1715,11,143,143,140,"207,87","130,12","1885,6","2721,74"
1716,12,143,143,140,"414,59","130,12","1885,6","2721,74"
1717,1,144,144,141,"1499,78","262,15","1821,83","2652,77"
1718,2,144,144,141,"1838,7","262,15","1821,83","2652,77"
1719,3,144,144,141,"2300,67","262,15","1821,83","2652,77"
1720,4,144,144,141,"2470,41","262,15","1821,83","2652,77"
1721,5,144,144,141,"1642,55","262,15","1821,83","2652,77"
1722,6,144,144,141,"2655,9","262,15","1821,83","2652,77"
1723,7,144,144,141,"2379,7","262,15","1821,83","2652,77"
1724,8,144,144,141,"1121,62","262,15","1821,83","2652,77"
1725,9,144,144,141,"265,28","262,15","1821,83","2652,77"
1726,10,144,144,141,"1259,11","262,15","1821,83","2652,77"
1727,11,144,144,141,"2624,14","262,15","1821,83","2652,77"
1728,12,144,144,141,"1841,71","262,15","1821,83","2652,77"
1729,1,145,145,142,"10372,59","366,49","8185,67","16289,09"
1730,2,145,145,142,"9662,6","366,49","8185,67","16289,09"
1731,3,145,145,142,"7421,82","366,49","8185,67","16289,09"
1732,4,145,145,142,"10012,05","366,49","8185,67","16289,09"
1733,5,145,145,142,"8160,66","366,49","8185,67","16289,09"
1734,6,145,145,142,"1102,19","366,49","8185,67","16289,09"
1735,7,145,145,142,"9897,76","366,49","8185,67","16289,09"
1736,8,145,145,142,"9381,37","366,49","8185,67","16289,09"
1737,9,145,145,142,"366,49","366,49","8185,67","16289,09"
1738,10,145,145,142,"10064,24","366,49","8185,67","16289,09"
1739,11,145,145,142,"16289,09","366,49","8185,67","16289,09"
1740,12,145,145,142,"5497,14","366,49","8185,67","16289,09"
1741,1,146,146,143,"1811,24","119,5","6038,58","11353,38"
1742,2,146,146,143,"11649,89","119,5","6038,58","11353,38"
1743,3,146,146,143,"6331,61","119,5","6038,58","11353,38"
1744,4,146,146,143,"5379,22","119,5","6038,58","11353,38"
1745,5,146,146,143,"5230,53","119,5","6038,58","11353,38"
1746,6,146,146,143,"10737,48","119,5","6038,58","11353,38"
1747,7,146,146,143,"4255,56","119,5","6038,58","11353,38"
1748,8,146,146,143,"8758,21","119,5","6038,58","11353,38"
1749,9,146,146,143,"10102,79","119,5","6038,58","11353,38"
1750,10,146,146,143,"4265,7","119,5","6038,58","11353,38"
1751,11,146,146,143,"7082,88","119,5","6038,58","11353,38"
1752,12,146,146,143,"416,01","119,5","6038,58","11353,38"
1753,1,147,147,144,"3088,99","440,11","5570,56","11248,75"
1754,2,147,147,144,"8132,22","440,11","5570,56","11248,75"
1755,3,147,147,144,"9481,41","440,11","5570,56","11248,75"
1756,4,147,147,144,"11249,64","440,11","5570,56","11248,75"
1757,5,147,147,144,"511,55","440,11","5570,56","11248,75"
1758,6,147,147,144,"3238,58","440,11","5570,56","11248,75"
1759,7,147,147,144,"8744,39","440,11","5570,56","11248,75"
1760,8,147,147,144,"3955,92","440,11","5570,56","11248,75"
1761,9,147,147,144,"10332,67","440,11","5570,56","11248,75"
1762,10,147,147,144,"441,0","440,11","5570,56","11248,75"
1763,11,147,147,144,"4047,77","440,11","5570,56","11248,75"
1764,12,147,147,144,"3633,25","440,11","5570,56","11248,75"
1765,1,148,148,145,"2794,1","513,02","5888,41","9592,65"
1766,2,148,148,145,"3383,86","513,02","5888,41","9592,65"
1767,3,148,148,145,"3270,97","513,02","5888,41","9592,65"
1768,4,148,148,145,"7190,73","513,02","5888,41","9592,65"
1769,5,148,148,145,"8363,24","513,02","5888,41","9592,65"
1770,6,148,148,145,"7591,37","513,02","5888,41","9592,65"
1771,7,148,148,145,"9592,65","513,02","5888,41","9592,65"
1772,8,148,148,145,"513,02","513,02","5888,41","9592,65"
1773,9,148,148,145,"3119,43","513,02","5888,41","9592,65"
1774,10,148,148,145,"6929,04","513,02","5888,41","9592,65"
1775,11,148,148,145,"9559,87","513,02","5888,41","9592,65"
1776,12,148,148,145,"8352,63","513,02","5888,41","9592,65"
1777,1,149,149,146,"2204,78","1785,07","3831,23","5616,74"
1778,2,149,149,146,"3959,57","1785,07","3831,23","5616,74"
1779,3,149,149,146,"5231,83","1785,07","3831,23","5616,74"
1780,4,149,149,146,"5711,89","1785,07","3831,23","5616,74"
1781,5,149,149,146,"4408,45","1785,07","3831,23","5616,74"
1782,6,149,149,146,"5413,9","1785,07","3831,23","5616,74"
1783,7,149,149,146,"3168,14","1785,07","3831,23","5616,74"
1784,8,149,149,146,"1880,22","1785,07","3831,23","5616,74"
1785,9,149,149,146,"4219,58","1785,07","3831,23","5616,74"
1786,10,149,149,146,"3325,15","1785,07","3831,23","5616,74"
1787,11,149,149,146,"5464,93","1785,07","3831,23","5616,74"
1788,12,149,149,146,"2128,07","1785,07","3831,23","5616,74"
1789,1,150,150,147,"1814,42","921,11","3729,56","8297,02"
1790,2,150,150,147,"5987,26","921,11","3729,56","8297,02"
1791,3,150,150,147,"3049,32","921,11","3729,56","8297,02"
1792,4,150,150,147,"2649,41","921,11","3729,56","8297,02"
1793,5,150,150,147,"7538,11","921,11","3729,56","8297,02"
1794,6,150,150,147,"8355,15","921,11","3729,56","8297,02"
1795,7,150,150,147,"979,24","921,11","3729,56","8297,02"
1796,8,150,150,147,"2533,56","921,11","3729,56","8297,02"
1797,9,150,150,147,"1403,15","921,11","3729,56","8297,02"
1798,10,150,150,147,"2108,95","921,11","3729,56","8297,02"
1799,11,150,150,147,"7855,33","921,11","3729,56","8297,02"
1800,12,150,150,147,"1178,35","921,11","3729,56","8297,02"
1801,1,151,151,148,"3885,52","20,3","2064,96","5124,73"
1802,2,151,151,148,"236,93","20,3","2064,96","5124,73"
1803,3,151,151,148,"5006,94","20,3","2064,96","5124,73"
1804,4,151,151,148,"4803,28","20,3","2064,96","5124,73"
1805,5,151,151,148,"324,58","20,3","2064,96","5124,73"
1806,6,151,151,148,"238,57","20,3","2064,96","5124,73"
1807,7,151,151,148,"1057,64","20,3","2064,96","5124,73"
1808,8,151,151,148,"39,16","20,3","2064,96","5124,73"
1809,9,151,151,148,"2653,07","20,3","2064,96","5124,73"
1810,10,151,151,148,"1237,71","20,3","2064,96","5124,73"
1811,11,151,151,148,"378,903","20,3","2064,96","5124,73"
1812,12,151,151,148,"5143,59","20,3","2064,96","5124,73"
1813,1,152,152,149,"2760,32","29,37","1821,83","3971,67"
1814,2,152,152,149,"1544,7","29,37","1821,83","3971,67"
1815,3,152,152,149,"128,16","29,37","1821,83","3971,67"
1816,4,152,152,149,"1227,28","29,37","1821,83","3971,67"
1817,5,152,152,149,"4021,22","29,37","1821,83","3971,67"
1818,6,152,152,149,"1178,51","29,37","1821,83","3971,67"
1819,7,152,152,149,"1570,09","29,37","1821,83","3971,67"
1820,8,152,152,149,"101,37","29,37","1821,83","3971,67"
1821,9,152,152,149,"681,28","29,37","1821,83","3971,67"
1822,10,152,152,149,"1643,81","29,37","1821,83","3971,67"
1823,11,152,152,149,"3825,59","29,37","1821,83","3971,67"
1824,12,152,152,149,"4043,67","29,37","1821,83","3971,67"
1825,1,153,153,150,"9934,93","1544,45","8027,49","13752,03"
1826,2,153,153,150,"9023,02","1544,45","8027,49","13752,03"
1827,3,153,153,150,"8992,08","1544,45","8027,49","13752,03"
1828,4,153,153,150,"9187,51","1544,45","8027,49","13752,03"
1829,5,153,153,150,"3422,35","1544,45","8027,49","13752,03"
1830,6,153,153,150,"13838,23","1544,45","8027,49","13752,03"
1831,7,153,153,150,"4071,96","1544,45","8027,49","13752,03"
1832,8,153,153,150,"7440,49","1544,45","8027,49","13752,03"
1833,9,153,153,150,"11137,77","1544,45","8027,49","13752,03"
1834,10,153,153,150,"1630,65","1544,45","8027,49","13752,03"
1835,11,153,153,150,"13304,59","1544,45","8027,49","13752,03"
1836,12,153,153,150,"5380,66","1544,45","8027,49","13752,03"
1837,1,154,154,151,"864,9","674,3","7117,39","10900,45"
1838,2,154,154,151,"9549,76","674,3","7117,39","10900,45"
1839,3,154,154,151,"5763,65","674,3","7117,39","10900,45"
1840,4,154,154,151,"8078,74","674,3","7117,39","10900,45"
1841,5,154,154,151,"11091,05","674,3","7117,39","10900,45"
1842,6,154,154,151,"4654,05","674,3","7117,39","10900,45"
1843,7,154,154,151,"5344,76","674,3","7117,39","10900,45"
1844,8,154,154,151,"9136,82","674,3","7117,39","10900,45"
1845,9,154,154,151,"9635,59","674,3","7117,39","10900,45"
1846,10,154,154,151,"9039,49","674,3","7117,39","10900,45"
1847,11,154,154,151,"9498,71","674,3","7117,39","10900,45"
1848,12,154,154,151,"5038,41","674,3","7117,39","10900,45"
1849,1,155,155,152,"5851,05","628,81","5058,0","9806,42"
1850,2,155,155,152,"3904,55","628,81","5058,0","9806,42"
1851,3,155,155,152,"7328,53","628,81","5058,0","9806,42"
1852,4,155,155,152,"1292,54","628,81","5058,0","9806,42"
1853,5,155,155,152,"6818,89","628,81","5058,0","9806,42"
1854,6,155,155,152,"6966,27","628,81","5058,0","9806,42"
1855,7,155,155,152,"6022,3","628,81","5058,0","9806,42"
1856,8,155,155,152,"9837,09","628,81","5058,0","9806,42"
1857,9,155,155,152,"4062,35","628,81","5058,0","9806,42"
1858,10,155,155,152,"4265,86","628,81","5058,0","9806,42"
1859,11,155,155,152,"4055,09","628,81","5058,0","9806,42"
1860,12,155,155,152,"659,48","628,81","5058,0","9806,42"
1861,1,156,156,153,"2681,96","882,72","2064,94","2867,94"
1862,2,156,156,153,"908,91","882,72","2064,94","2867,94"
1863,3,156,156,153,"2888,18","882,72","2064,94","2867,94"
1864,4,156,156,153,"1391,36","882,72","2064,94","2867,94"
1865,5,156,156,153,"1838,4","882,72","2064,94","2867,94"
1866,6,156,156,153,"1880,25","882,72","2064,94","2867,94"
1867,7,156,156,153,"1845,35","882,72","2064,94","2867,94"
1868,8,156,156,153,"2894,13","882,72","2064,94","2867,94"
1869,9,156,156,153,"2322,61","882,72","2064,94","2867,94"
1870,10,156,156,153,"1761,67","882,72","2064,94","2867,94"
1871,11,156,156,153,"2484,92","882,72","2064,94","2867,94"
1872,12,156,156,153,"2195,8","882,72","2064,94","2867,94"
1873,1,157,157,154,"1323,66","475,16","1885,6","2861,51"
1874,2,157,157,154,"2855,28","475,16","1885,6","2861,51"
1875,3,157,157,154,"2692,11","475,16","1885,6","2861,51"
1876,4,157,157,154,"1695,06","475,16","1885,6","2861,51"
1877,5,157,157,154,"1169,58","475,16","1885,6","2861,51"
1878,6,157,157,154,"2272,86","475,16","1885,6","2861,51"
1879,7,157,157,154,"1901,24","475,16","1885,6","2861,51"
1880,8,157,157,154,"477,12","475,16","1885,6","2861,51"
1881,9,157,157,154,"2863,47","475,16","1885,6","2861,51"
1882,10,157,157,154,"2609,61","475,16","1885,6","2861,51"
1883,11,157,157,154,"918,61","475,16","1885,6","2861,51"
1884,12,157,157,154,"1872,1","475,16","1885,6","2861,51"
1885,1,158,158,155,"511,3","80,3","1821,83","4638,42"
1886,2,158,158,155,"635,09","80,3","1821,83","4638,42"
1887,3,158,158,155,"4644,86","80,3","1821,83","4638,42"
1888,4,158,158,155,"86,74","80,3","1821,83","4638,42"
1889,5,158,158,155,"3204,61","80,3","1821,83","4638,42"
1890,6,158,158,155,"978,13","80,3","1821,83","4638,42"
1891,7,158,158,155,"1719,06","80,3","1821,83","4638,42"
1892,8,158,158,155,"986,54","80,3","1821,83","4638,42"
1893,9,158,158,155,"4006,95","80,3","1821,83","4638,42"
1894,10,158,158,155,"900,85","80,3","1821,83","4638,42"
1895,11,158,158,155,"2622,53","80,3","1821,83","4638,42"
1896,12,158,158,155,"1642,61","80,3","1821,83","4638,42"
1897,1,159,159,156,"6452,12","621,92","6038,58","13025,61"
1898,2,159,159,156,"2062,76","621,92","6038,58","13025,61"
1899,3,159,159,156,"1158,47","621,92","6038,58","13025,61"
1900,4,159,159,156,"1465,82","621,92","6038,58","13025,61"
1901,5,159,159,156,"13097,88","621,92","6038,58","13025,61"
1902,6,159,159,156,"9988,51","621,92","6038,58","13025,61"
1903,7,159,159,156,"6185,2","621,92","6038,58","13025,61"
1904,8,159,159,156,"3310,75","621,92","6038,58","13025,61"
1905,9,159,159,156,"694,19","621,92","6038,58","13025,61"
1906,10,159,159,156,"4973,12","621,92","6038,58","13025,61"
1907,11,159,159,156,"12475,9","621,92","6038,58","13025,61"
1908,12,159,159,156,"11465,51","621,92","6038,58","13025,61"
1909,1,160,160,157,"4344,8","97,99","7067,52","15967,79"
1910,2,160,160,157,"8283,88","97,99","7067,52","15967,79"
1911,3,160,160,157,"15909,03","97,99","7067,52","15967,79"
1912,4,160,160,157,"4354,27","97,99","7067,52","15967,79"
1913,5,160,160,157,"9549,96","97,99","7067,52","15967,79"
1914,6,160,160,157,"6168,52","97,99","7067,52","15967,79"
1915,7,160,160,157,"216,52","97,99","7067,52","15967,79"
1916,8,160,160,157,"2555,48","97,99","7067,52","15967,79"
1917,9,160,160,157,"16086,32","97,99","7067,52","15967,79"
1918,10,160,160,157,"5579,87","97,99","7067,52","15967,79"
1919,11,160,160,157,"5243,88","97,99","7067,52","15967,79"
1920,12,160,160,157,"7940,08","97,99","7067,52","15967,79"
1921,1,161,161,158,"6725,43","3623,45","5933,93","11275,13"
1922,2,161,161,158,"5814,61","3623,45","5933,93","11275,13"
1923,3,161,161,158,"6664,81","3623,45","5933,93","11275,13"
1924,4,161,161,158,"7155,53","3623,45","5933,93","11275,13"
1925,5,161,161,158,"4166,05","3623,45","5933,93","11275,13"
1926,6,161,161,158,"4328,95","3623,45","5933,93","11275,13"
1927,7,161,161,158,"11307,76","3623,45","5933,93","11275,13"
1928,8,161,161,158,"3656,08","3623,45","5933,93","11275,13"
1929,9,161,161,158,"4947,08","3623,45","5933,93","11275,13"
1930,10,161,161,158,"4814,08","3623,45","5933,93","11275,13"
1931,11,161,161,158,"5232,76","3623,45","5933,93","11275,13"
1932,12,161,161,158,"6785,6","3623,45","5933,93","11275,13"
1933,1,162,162,159,"5487,01","1761,95","5677,5","9150,65"
1934,2,162,162,159,"7473,06","1761,95","5677,5","9150,65"
1935,3,162,162,159,"4138,8","1761,95","5677,5","9150,65"
1936,4,162,162,159,"1769,34","1761,95","5677,5","9150,65"
1937,5,162,162,159,"2366,57","1761,95","5677,5","9150,65"
1938,6,162,162,159,"8943,88","1761,95","5677,5","9150,65"
1939,7,162,162,159,"4833,64","1761,95","5677,5","9150,65"
1940,8,162,162,159,"5633,38","1761,95","5677,5","9150,65"
1941,9,162,162,159,"4367,39","1761,95","5677,5","9150,65"
1942,10,162,162,159,"6835,88","1761,95","5677,5","9150,65"
1943,11,162,162,159,"9158,04","1761,95","5677,5","9150,65"
1944,12,162,162,159,"7211,68","1761,95","5677,5","9150,65"
1945,1,163,163,160,"740,55","738,16","3953,99","6858,02"
1946,2,163,163,160,"2243,58","738,16","3953,99","6858,02"
1947,3,163,163,160,"6536,28","738,16","3953,99","6858,02"
1948,4,163,163,160,"5332,73","738,16","3953,99","6858,02"
1949,5,163,163,160,"6860,41","738,16","3953,99","6858,02"
1950,6,163,163,160,"2230,39","738,16","3953,99","6858,02"
1951,7,163,163,160,"3449,44","738,16","3953,99","6858,02"
1952,8,163,163,160,"5029,11","738,16","3953,99","6858,02"
1953,9,163,163,160,"3066,01","738,16","3953,99","6858,02"
1954,10,163,163,160,"5949,75","738,16","3953,99","6858,02"
1955,11,163,163,160,"1972,41","738,16","3953,99","6858,02"
1956,12,163,163,160,"4065,92","738,16","3953,99","6858,02"
1957,1,164,164,161,"3629,54","146,75","3831,22","5132,72"
1958,2,164,164,161,"4738,0","146,75","3831,22","5132,72"
1959,3,164,164,161,"4866,14","146,75","3831,22","5132,72"
1960,4,164,164,161,"4244,2","146,75","3831,22","5132,72"
1961,5,164,164,161,"4845,75","146,75","3831,22","5132,72"
